Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M,Forward_1M_Dev_Pct,Forward_3M_Dev_Pct
2021-11-12,1.2542,0.0005,0.0005,0.0015,0.0013,1.2540954963962838,1.2539492414965137,-0.00833229179685313,-0.01999350211181472
2021-11-15,1.2511,0.0006,0.0005,0.0015,0.0013,1.2510061792275968,1.2508498612950791,-0.007499062617155605,-0.01999350211181472
2021-11-16,1.256,0.0006,0.0005,0.0015,0.0013,1.2559058117735284,1.2557488816134756,-0.007499062617166707,-0.01999350211181472
2021-11-17,1.2605,0.0006,0.0005,0.0007000000000000001,0.0011,1.260489496446041,1.2603109769813299,-0.0008332847250325237,-0.01499587613408293
2021-11-18,1.26,0.0012,0.0005,0.0007000000000000001,0.0011,1.2600524969376787,1.2598110519607106,0.004166423625284743,-0.014995876134071828
2021-11-19,1.2638,0.0011,0.0005,0.0007000000000000001,0.0011,1.263842124209421,1.2636104821174174,0.0033331389002189127,-0.01499587613408293
2021-11-22,1.2698,0.0007000000000000001,0.0005,0.0007000000000000001,0.0011,1.2698,1.2696095823648497,0.0,-0.014995876134071828
2021-11-23,1.2664,0.0006,0.0006,0.0007000000000000001,0.0011,1.2663894472822421,1.266241743520532,-0.0008332847250325237,-0.012496563445041353
2021-11-24,1.2666,0.0014000000000000002,0.0006,0.0019,0.0009,1.266547233354719,1.2665050263690671,-0.004166007048866938,-0.00749831287958358
2021-11-25,1.2648,0.0014000000000000002,0.0006,0.0019,0.0009,1.2647473083428458,1.2647051613386988,-0.00416600704887804,-0.007498312879594682
2021-11-26,1.2786,0.0011,0.0006,0.0019,0.0009,1.2785147734941968,1.2785041265715216,-0.006665611278200423,-0.00749831287958358
2021-11-29,1.2738,0.0007000000000000001,0.0006,0.0019,0.0009,1.2736726401653071,1.2737044864905398,-0.009998416917322839,-0.007498312879594682
2021-11-30,1.2776,0.0011,0.0005,0.0019,0.0009,1.2775148401503096,1.2774722687395337,-0.006665611278211525,-0.009997750506141045
2021-12-01,1.2817,0.0009,0.0006,0.0005,0.0004,1.2817427215532686,1.2817640785921411,0.00333319445022795,0.004999500050018035
